kol1,kol2,kol3,kol4,kol5,kol6
21,-1.0330818510223239,-0.33072868250669873,-0.33204699716006275,-0.33685650820751267,1
22,-1.0472298916852345,-0.27350634675124974,-0.26595735915461083,-0.25972294631161003,1
23,-1.0570807875631374,-0.3635406927514902,-0.36155667594692398,-0.3628918201490543,1
24,-1.045432869866961,-0.41033805802111756,-0.4268328857620024,-0.42296956934519386,1
25,-1.0407486454603274,-0.35229294432598041,-0.35329336750264673,-0.35509973907023479,1
26,-1.0577651892129689,-0.26147882923289911,-0.26211648213615746,-0.26697461188004346,1
27,-1.0558821497010007,-0.36500673344402551,-0.36190074672170269,-0.35825434448899374,1
28,-1.0511193874001241,-0.42835689490028839,-0.42412893826020898,-0.42502277429468843,1
29,-1.0528060821764849,-0.35261831560212981,-0.35334946599853451,-0.35785604516819014,1
30,-1.0646279052099135,-0.27536507691499984,-0.27236380738500093,-0.2737662697821967,1
31,-1.0564319149607015,-0.35959509854071287,-0.35305214397032902,-0.35182545686024852,1
32,-1.0479629120315022,-0.43529440889174997,-0.42219541010194178,-0.41142075899175268,1
33,-1.0435591801043076,-0.33773725459295156,-0.34163983995688157,-0.3344629723829653,1
34,-1.06097215322789,-0.24755518255353984,-0.25303226570205489,-0.26311877526268668,1
35,-1.0589619571252427,-0.35872744180431443,-0.35602536425238401,-0.35200871194681543,1
36,-1.0409412502962088,-0.42681231631351019,-0.4158301007685361,-0.42216175100440911,1
37,-1.0390582107842408,-0.34360889716254439,-0.34081706201719342,-0.33839734689456502,1
38,-1.0442978103001641,-0.24674362431302924,-0.25529116513647149,-0.2474523353110788,1
39,-1.0580905604891184,-0.35168895052025478,-0.35489591453517572,-0.35254725750733856,1
40,-1.0518841968940615,-0.43173402435273572,-0.42386714527939912,-0.43082335876948996,1
41,-1.0306471763007921,-0.32358547403031512,-0.32537501604913688,-0.33401044451613676,1
42,-1.0526415265885471,-0.24801519021982002,-0.25158866440787475,-0.25450952609376776,1
43,-1.0701292977066466,-0.35962501773851974,-0.35831418288460742,-0.36369215869038735,1
44,-1.0549322151706335,-0.43548140387804274,-0.41770753043091546,-0.41520553751431827,1
45,-1.0269184962741145,-0.33137568515927174,-0.32963102193716021,-0.32738334220192117,1
46,-1.0636218721836583,-0.26221558947889262,-0.25769592066019648,-0.26600223795132111,1
47,-1.0748901900576604,-0.36453550607856772,-0.36508714128813141,-0.35712115487205959,1
48,-1.062004365552226,-0.42105287073569303,-0.4185041290725226,-0.42799225467701751,1
49,-1.030987507175845,-0.3403028258048883,-0.33578689688591806,-0.34696171726677366,1
50,-1.0635994327853031,-0.25597369683644011,-0.25737428928377293,-0.25936017603820205,1
51,-1.0697216486365284,-0.34859605344697242,-0.34581169810107315,-0.3568182229942653,1
52,-1.0587618724899093,-0.4215727167975869,-0.43132450533275457,-0.44014318888632137,1
53,-1.0477310382484992,-0.34335832388091209,-0.34863719234395685,-0.33996436487969839,1
54,-1.0659967085095765,-0.26267933704489865,-0.26481294983849912,-0.26675395779621802,1
55,-1.0720777854638173,-0.37447615954989111,-0.36574162374015606,-0.36281328225481135,1
56,-1.0560915840856486,-0.44353340798780921,-0.43329543248828034,-0.43098791435742762,1
57,-1.0584140618154048,-0.35675838459865161,-0.35853670691829581,-0.34795653059385118,1
58,-1.0700526297622666,-0.26883521199365645,-0.27562873984567265,-0.2714998905483284,1
59,-1.074484410937405,-0.36848110028934505,-0.3776270250689242,-0.3687111041224852,1
60,-1.0510483293053328,-0.43740371233713238,-0.43236793735626822,-0.4343613039101491,1
61,-1.0373322470607584,-0.32918784381964639,-0.33311660848165736,-0.3260519378995167,1
62,-1.0578867359540591,-0.26502051427328405,-0.26613687434145189,-0.26519067971081051,1
63,-1.0601456353884757,-0.35064925839646699,-0.35446582606670235,-0.34967875441760754,1
64,-1.0422408654509436,-0.42322949237614083,-0.41529903500746462,-0.41953634139685869,1
65,-1.0351855446181175,-0.34114056334347992,-0.33619454595603626,-0.34035705435091324,1
66,-1.0467455746707364,-0.26050645530417671,-0.26182476995754073,-0.25841398140756067,1
67,-1.063526504740649,-0.36405679891365827,-0.3732513423896735,-0.36418582545420025,1
68,-1.0491409804451466,-0.41844242072704602,-0.42801469407537268,-0.42768558289949737,1
69,-1.0251775729517287,-0.34365377595925467,-0.3387750767668764,-0.34454948194359702,1
70,-1.0542739928188831,-0.27049198757221038,-0.26404253049497289,-0.26520189940998806,1
71,-1.0580400718428193,-0.36050389417409573,-0.35932395581058835,-0.35831044298488157,1
72,-1.0509772712105416,-0.43354039592032384,-0.42975374744789535,-0.42255818037534976,1
73,-1.0436526775974539,-0.33790928998034092,-0.3350314371412953,-0.33925004403206005,1
74,-1.0666568008111899,-0.26700640102771322,-0.26908765522515171,-0.28142558442074833,1
75,-1.0697758771825532,-0.36857459778249146,-0.37489315836932396,-0.37631058036542314,1
76,-1.0509847510099932,-0.41603766520332108,-0.42315656433148663,-0.42824282795864982,1
77,-1.0334016124488845,-0.33673496146642234,-0.33921264503480147,-0.33564852059606137,1
78,-1.0487352013248914,-0.24592832617279278,-0.25373910675024158,-0.26074019903704271,1
79,-1.0593004180504326,-0.35283335983636649,-0.35140284819122686,-0.34951793872939579,1
80,-1.054945304819674,-0.42593343987793419,-0.42964529035584559,-0.43502700606135136,1
81,-1.0445390338324816,-0.33976428024436517,-0.32810140294928541,-0.33776904374062133,1
82,-1.0471008651446925,-0.25433188085678965,-0.25685070332215315,-0.25675346592928094,1
83,-1.0661706138468288,-0.35684627224220922,-0.35489217463544986,-0.35996347866370965,1
84,-1.0512315843918998,-0.43177516324972015,-0.42396064277254553,-0.41656686101452961,1
85,-1.054245943570939,-0.33572144864071557,-0.34808742708425611,-0.33901443034933115,1
86,-1.0499918076327788,-0.24661646772235016,-0.25280413181877776,-0.25565393540987946,1
87,-1.0546180635936617,-0.35944176265195282,-0.35708749577452692,-0.35647041231976079,1
88,-1.0595734307304199,-0.41602644550414347,-0.42295460974629046,-0.41754297484297781,1
89,-1.0442529315034537,-0.33678358016285848,-0.33759700835323203,-0.33523713162621732,1
90,-1.0579895831965203,-0.26466896369905368,-0.26103939101511109,-0.26831723588162554,1
91,-1.0800288122809856,-0.36181659897787094,-0.35849743797117434,-0.35592064706006005,1
92,-1.0429607961481708,-0.42233191644193552,-0.42625694120422064,-0.42373250888926833,1
93,-1.0586309759995045,-0.34333214458283112,-0.34680838137801362,-0.33377483083340792,1
94,-1.0806328060867112,-0.27116142962313849,-0.26456985635631852,-0.2693157891084289,1
95,-1.0695645728480423,-0.36738156976994363,-0.36958250075860943,-0.36811272016634833,1
96,-1.0586982941945697,-0.42997627148158374,-0.42410275896212801,-0.43286534401980697,1
97,-1.0473869674737204,-0.34960021652336459,-0.35076145538824266,-0.34873816963655496,2
98,-1.062417624471933,-0.2775753576529803,-0.26960750128704558,-0.26903155672926388,2
99,-1.0754436952170869,-0.36713099648831132,-0.362641246867422,-0.36914119259095851,2
100,-1.0638817952146054,-0.43778518210916961,-0.42823160825947226,-0.41853404827032947,2
101,-1.0506070211376819,-0.34059079808377918,-0.34100031710376033,-0.33692008650285221,2
102,-1.061897778410039,-0.25956026067353533,-0.26689233408607466,-0.26919985221692738,2
103,-1.0636368317825617,-0.35208537989119543,-0.35553543738829696,-0.35054267125428012,2
104,-1.0544909070029826,-0.43118051919330919,-0.43057652538758351,-0.42589043103108687,2
105,-1.0437218657423823,-0.35018738078032385,-0.34296002456010849,-0.33972127139751784,2
106,-1.0569012723762963,-0.25669549748353016,-0.2560354051819167,-0.25379146534640351,2
107,-1.0542739928188831,-0.35132992014657266,-0.36204286291128518,-0.36671773756860432,2
108,-1.0578829960543334,-0.42216736085399792,-0.42296208954574216,-0.42412893826020898,2
109,-1.0474430659696083,-0.3533251566503165,-0.34336767363022674,-0.34314701954640126,2
110,-1.0613255737519831,-0.26806105275040443,-0.2719898174124154,-0.28482889317127669,2
111,-1.0535821113695998,-0.34518900479671827,-0.34164544980647038,-0.35370662642235373,2
112,-1.0489091066621437,-0.42902259705149065,-0.42016464455080238,-0.41443137827106619,2
113,-1.0427513617635229,-0.34056461878569821,-0.34336767363022674,-0.34252993609163512,2
114,-1.0628608025894468,-0.26714103741784401,-0.27632436119468173,-0.26765153373042327,2
115,-1.0604878362133916,-0.35773636837696282,-0.3621587998027867,-0.36556584845304085,2
116,-1.0659742691112213,-0.42763135435347249,-0.42189247822414755,-0.42062839211680841,2
117,-1.0493896837769159,-0.34464110948688048,-0.34398475708499288,-0.34958338697459823,2
118,-1.0544759474040792,-0.25585775994493859,-0.25791657474402191,-0.25171208109882798,2
119,-1.070838008704696,-0.36762092335239838,-0.3640998077605056,-0.36550227015770131,2
120,-1.0593284672983765,-0.44258721335716783,-0.43090563656345882,-0.44049099956082594,2
121,-1.0534773941772759,-0.35526990450776125,-0.35084747308193731,-0.35749327489478222,2
122,-1.0780597550753228,-0.27318471537482619,-0.27228152959103213,-0.2676926726274077,2
123,-1.0753389780247631,-0.35857410591555439,-0.36344906520820675,-0.35986624127083738,2
124,-1.0421679374062893,-0.40936194419266936,-0.41535513350335246,-0.41794314411364436,2
125,-1.0317130477226608,-0.32607624724773476,-0.33000127201001989,-0.33276131800770109,2
126,-1.0485949550851716,-0.25396537068365582,-0.25110995724296531,-0.24458009232162192,2
127,-1.069807666330223,-0.3599690885132984,-0.35830296318542987,-0.36374451728654933,2
128,-1.0568919226269817,-0.41729053161148261,-0.41700816918218053,-0.41099067052327931,2
129,-1.0339756870568033,-0.34715432210265523,-0.33842352619264604,-0.33861800097839051,2
130,-1.0554464513829387,-0.25675159597941799,-0.25567263490850878,-0.26312251516241253,2
131,-1.056314108119337,-0.34606788123229426,-0.34843336780889772,-0.34972737311404367,2
132,-1.0510352396562923,-0.42469179316895023,-0.43405837203235481,-0.42437203174238958,2
133,-1.0328312777406916,-0.33907987859453365,-0.33388702782518354,-0.32221480078078918,2
134,-1.0511717459962859,-0.25709940665392256,-0.25961822911928611,-0.26151809818002059,2
135,-1.0761991549617098,-0.36648025393601247,-0.37198351638260857,-0.37864801769408268,2
136,-1.0630515374754654,-0.41731671090956357,-0.42963407065666798,-0.41591985836195661,2
137,-1.042050130564925,-0.34307783140147297,-0.34146406466976637,-0.33644885913739442,2
138,-1.0607683286928307,-0.25627288881450855,-0.25174948009608655,-0.24857056532910954,2
139,-1.056293538670845,-0.35685001214193507,-0.35344483344154382,-0.36647838398614957,2
140,-1.0524694912011578,-0.43010342807226282,-0.42926756048353421,-0.42170922313758064,2
141,-1.0459377563299515,-0.33319701632576326,-0.33748481136145636,-0.33684528850833512,2
142,-1.0502498607138626,-0.26711111822003719,-0.26824617778683429,-0.26527669740450516,2
143,-1.0453225428250483,-0.35065299829619284,-0.34490290246769034,-0.35714359427041475,2
144,-1.0452608344795717,-0.4236670606440659,-0.41553464869019352,-0.41507090112418749,2
145,-1.0304153025177891,-0.33852637343510705,-0.33105966363243694,-0.33972875119696955,2
146,-1.0434189338645881,-0.25894691711849505,-0.25924049924697473,-0.26737478115071001,2
147,-1.0363636130317619,-0.35804304015448291,-0.36230465589209504,-0.35994103926535448,2
148,-1.0252617206955605,-0.40177742754863482,-0.41771501023036717,-0.41891551804236671,2
149,-1.004028440002017,-0.33703789334421663,-0.33069689335902896,-0.33567469989414239,2
150,-1.0139653535736146,-0.25858414684508713,-0.26219502003040041,-0.27078182980096416,2
151,-0.96939883849045994,-0.35421712273493294,-0.35167212097148842,-0.35426387148150618,2
152,-0.91516468261596928,-0.40929462599760397,-0.39953909756271039,-0.40888510697762281,2
153,-0.86307722918411967,-0.29780634521999455,-0.29324927740403989,-0.30074029655492801,2
154,-0.82487602343437072,-0.19121733308325559,-0.19552756751730382,-0.20046049525570697,2
155,-0.79494747587821368,-0.29886286689254865,-0.29993060826428036,-0.29867774185611884,2
156,-0.77296247533977325,-0.35895931558731747,-0.36321719142520376,-0.36965355885340073,2
157,-0.75339345002423541,-0.27204217600857739,-0.25987441225050717,-0.26735795160194364,2
158,-0.78160725355608773,-0.17235701876576731,-0.170556257047768,-0.17533210899768523,2
159,-0.82193459229998544,-0.27563808959498726,-0.28165371830402552,-0.28014653871450584,2
160,-0.83357316024684713,-0.34244765829766632,-0.35254725750733856,-0.36061422121600845,2
161,-0.82289387657966739,-0.26455863665714097,-0.25761551281609057,-0.25284340076589923,2
162,-0.86803072637101497,-0.1963297760084998,-0.19824273471827478,-0.20226312692356924,2
163,-0.89646892388641863,-0.29219088578162283,-0.29308285186623934,-0.30098152008724571,2
164,-0.89283561130275024,-0.3662035013562992,-0.36236823418743458,-0.34853060520176998,2
165,-0.89121062487186609,-0.27279763575320015,-0.27615045585742942,-0.26747388849344517,2
166,-0.94387963271108632,-0.20834607382767287,-0.21516204107804415,-0.21382315697618795,2
167,-0.93665601639059681,-0.31325026113791399,-0.30811350886445177,-0.311647714105385,2
168,-0.92041176193134433,-0.37469307373399074,-0.36587252023056099,-0.3567284654008448,2
169,-0.94855824726813132,-0.29030410636992882,-0.29931913465910304,-0.29636461387567736,2
170,-0.96492030856874822,-0.21570245658843024,-0.21890568070362532,-0.21881966300993064,2
171,-0.98002950346120365,-0.32058046460059042,-0.32075436993784268,-0.31792700574509608,2
172,-0.99595399649389549,-0.40294053636337579,-0.39918006718902832,-0.40853729630311825,2
173,-0.97528918055868197,-0.30387994237478355,-0.30334700666384917,-0.3045250750774936,2
174,-0.99251141879624571,-0.24012026189853949,-0.23386901950677236,-0.23325567595173208,2
175,-0.99519666679940977,-0.33565974029523898,-0.32923646251608246,-0.32798733600764685,2
176,-0.98220612510165139,-0.36266555621564006,-0.36870736422275929,-0.36769759129677837,2
177,-0.98360858749884716,-0.30252983857374982,-0.30545257020950572,-0.3031375722792013,2
178,-0.99891599707677292,-0.2423604618343268,-0.2367263028973258,-0.23119499120278583,2
179,-1.0194742258697995,-0.35484916578860248,-0.34787612274974528,-0.34884475677874183,2
180,-0.98902957215147436,-0.4006143187338938,-0.39154319194883175,-0.38210742494049887,2
181,-0.98664538607624164,-0.30862961502661979,-0.30726642157654555,-0.31437597095539643,2
182,-1.0155996897538133,-0.24614524035689236,-0.25528742523674564,-0.2611254087088058,2
183,-1.0226494007370506,-0.35030518762168833,-0.35402825779877728,-0.35233782312269069,2
184,-1.013720390141571,-0.40891315622556673,-0.40827176342258253,-0.4008518023664856,2
185,-1.0197117095023913,-0.33655918617930719,-0.33727537697680843,-0.33673309151655945,2
186,-1.013078997338587,-0.24677728341056193,-0.24954667915755777,-0.26831723588162554,2
187,-1.0245829288953179,-0.34006160227257065,-0.34484306407207665,-0.34645870075364615,2
188,-1.0107995284556781,-0.38917022557277658,-0.38979291887713152,-0.40484227537397321,2
189,-1.0069680011865394,-0.31015175421504287,-0.30179494827761921,-0.30826497480334891,2
190,-1.0221632137726895,-0.25509482040086412,-0.24920634828250493,-0.23355486792980051,2
191,-1.0224736254499354,-0.3445906208405814,-0.34294693491106804,-0.34393800833841964,2
192,-1.0341795115918624,-0.41997577961464666,-0.41973829598205487,-0.40433738891098275,2
193,-1.0026951657497496,-0.31923971054887129,-0.31511647110111579,-0.31379254659816302,2
194,-1.0210244143061664,-0.25854674784782855,-0.25030961870163226,-0.26797690500657267,2
195,-1.0302432671303998,-0.34892142472312188,-0.34412500332471241,-0.35063990864715239,2
196,-1.0289997504715529,-0.4088720173285823,-0.4118695469588553,-0.42289851125040262,2
197,-1.0236386042145393,-0.32648389631785296,-0.32786204936683067,-0.32821359994106108,2
198,-1.029330731597291,-0.26109735946086188,-0.26434172247304133,-0.26718030636496548,2
199,-1.0390058521880787,-0.36145756860418882,-0.37001632912680865,-0.36411102745968316,2
200,-1.0153042376754708,-0.42057416357078353,-0.41168255197256254,-0.4083764806149065,2
0,-1.0003091097246539,-0.3110848591966438,-0.31017232366353509,-0.30551988840457112,2
1,-1.0357633591257622,-0.267685192827956,-0.26507100291958313,-0.26295421967474902,2
2,-1.0516055743644852,-0.36519185848045532,-0.37019958421337557,-0.36634374759601879,2
3,-1.0268717475275413,-0.41587497956524633,-0.41695581058601855,-0.42341461741257064,2
4,-1.0051821990674434,-0.32979557752509786,-0.32871848640405155,-0.32071136109099535,2
5,-1.0297645599654903,-0.25732941048706265,-0.24881739871101599,-0.25057141168244212,2
6,-1.0429439665994045,-0.35692668008631512,-0.35386370221083963,-0.36010185495356628,2
7,-1.0431272216859713,-0.4204376572307898,-0.42017960414970579,-0.43364698306251076,2
8,-1.0223427289595304,-0.32647454656853836,-0.32444752091712475,-0.32654934456305545,2
9,-1.0271597198064322,-0.25391862193708264,-0.25321552078862181,-0.25218330846428577,2
10,-1.0332258371617693,-0.34317880869407102,-0.34877743858367644,-0.35264075500048497,2
11,-1.0171984968866166,-0.40300224470885243,-0.4102389506783824,-0.3952643921760578,2
12,-1.0088790899464515,-0.31983248465541936,-0.31749878722648561,-0.32209886388928766,2
13,-1.0505640122908346,-0.26304023736844367,-0.26495506602808161,-0.26694095278251079,2
14,-1.0358755561175379,-0.35933143561004011,-0.36228221649373993,-0.35992607966645107,2
15,-1.0400567640110441,-0.41213881973911692,-0.41236695362239406,-0.42951065396571475,2
16,-1.0286818589948552,-0.32786204936683067,-0.32495988717956698,-0.33069689335902896,2
17,-1.0427438819640711,-0.26376203801553377,-0.26608451574528991,-0.25214216956730134,2
18,-1.0554819804303344,-0.35740538725122462,-0.36117146627516089,-0.35791775351366678,2
19,-1.0602840116783325,-0.41780102792406182,-0.41430796158011296,-0.42374372858844589,2
20,-1.0249176499207819,-0.31869181523903345,-0.31168698305250647,-0.30955524020876896,2
21,-1.0331977879138254,-0.26204916394109201,-0.26792828631013654,-0.2569255013166703,2
22,-1.0611797176626747,-0.37548780242573498,-0.3759216307939342,-0.38262727100239274,2
23,-1.0428822582539277,-0.41789078551748238,-0.4180142022084356,-0.40639433376020317,2
24,-1.0127031374161384,-0.32425304613138028,-0.32118258845645309,-0.31961931037104557,2
25,-1.040909461148539,-0.23829706078218504,-0.24769168889353355,-0.25265827572946936,2
26,-1.0374743632503409,-0.35854605666761047,-0.35377768451714497,-0.34988070900280371,2
27,-1.0421006192112241,-0.4082979427206635,-0.40130433023331413,-0.41573660327538969,2
28,-1.0179913556284979,-0.31208341242344717,-0.3130258671543627,-0.31604396623312792,2
29,-1.0348246442945725,-0.26715412706688452,-0.26385179560895428,-0.25209355087086521,2
30,-1.0417546784865823,-0.35193017405257243,-0.35801125100681314,-0.36160155474363426,2
31,-1.0520431426324104,-0.42117815737650915,-0.42010106625546284,-0.4271507772387001,2
32,-1.0341682918926849,-0.32653064506442619,-0.32251773265858347,-0.32342278839224042,2
33,-1.0518093988995443,-0.26893431933639167,-0.27232640838774241,-0.26910635472378097,2
34,-1.0672738842659559,-0.37223034976451502,-0.372593120037923,-0.37166188500618502,2
35,-1.0172770347808595,-0.40046659269472251,-0.39725775872993868,-0.41333184775166476,2
36,-1.0449111538552043,-0.34476265622797075,-0.34165479955578504,-0.34302734275517388,2
37,-1.0601923841350491,-0.26884082184324526,-0.26657444260937696,-0.27151111024750596,2
38,-1.0434694225108871,-0.36181098912828213,-0.35684440229234632,-0.36033372873656933,2
39,-1.0389871526894494,-0.42488439800483174,-0.42218793030249008,-0.43439870290740767,2
40,-1.0298487077093221,-0.34591828524326007,-0.34498331031179624,-0.34660642679281745,2
41,-1.0614321608941701,-0.27515003268076316,-0.27825414945322308,-0.27917790468550929,2
42,-1.0673860812577316,-0.37119813744017893,-0.37406664052990996,-0.36650082338450468,2
43,-1.0513437813836755,-0.43292518241542066,-0.42917780289011365,-0.41470813085077951,2
44,-1.0219949182850259,-0.3265456046633296,-0.32704675122659421,-0.32154909862958692,2
45,-1.034501142968286,-0.25050409348737673,-0.25337633647683361,-0.24550384755390819,2
46,-1.0602353929818964,-0.37028934180679612,-0.36873728342056616,-0.37629936066624559,2
47,-1.0550051432152878,-0.41155913528160931,-0.40486097487260247,-0.42227394799618478,2
48,-1.0399389571696795,-0.32546851354228329,-0.32255139175611613,-0.32512818266723043,2
49,-1.0568769630280783,-0.26212022203588331,-0.25906846385958537,-0.25883285017685648,2
50,-1.0919871416544078,-0.38269832909718399,-0.38055536655426891,-0.38595578175840395,2
51,-1.066759648053651,-0.43190044989053633,-0.43109637144947743,-0.43757387777465878,2
52,-1.0533240582885157,-0.33199837846362662,-0.33241350733319658,-0.33229757044169506,2
53,-1.0658190632725983,-0.28179209459388216,-0.27681054815904288,-0.27326138331920624,2
54,-1.0797688892500386,-0.38063764434823771,-0.38625871363619824,-0.38167359657229966,2
55,-1.064354892529926,-0.42345201640982921,-0.4222215894000228,-0.43194532868724655,2
56,-1.0492812266848661,-0.35119154385671603,-0.35294929672786801,-0.34917199800475418,2
57,-1.0794622174725184,-0.28191925118456124,-0.27746129071134173,-0.27293227214333093,2
58,-1.0977017084355147,-0.37290353171516899,-0.37371508995567954,-0.37574585550681899,2
59,-1.1130427771109732,-0.44340064154754133,-0.44369235372615806,-0.44353901783739802,2
60,-1.1286680781655967,-0.35103446806823008,-0.35065299829619284,-0.35390671105768695,2
61,-1.1714974098260915,-0.2858237064983542,-0.28872960858534374,-0.29176640716273827,2
62,-1.2146259334646548,-0.39802069827401315,-0.39612456911300453,-0.39472584661553461,2
63,-1.2229509502544087,-0.46279576152582691,-0.46299397621129729,-0.46791194435079697,2
64,-1.2517780973413013,-0.39885282596301597,-0.40096960920785008,-0.39739800496965827,2
65,-1.2761921627516848,-0.31952768282776212,-0.33081096030066759,-0.34312271019818319,2
66,-1.2895735239707951,-0.44273867929606497,-0.44023668637946778,-0.44127263860352967,2
67,-1.2807604502668171,-0.47664461021066912,-0.48490230880535762,-0.4690002551710209,2
68,-1.2684468304194385,-0.40648596130348663,-0.40397274868771188,-0.40382689259840349,2
69,-1.2683028442799931,-0.32829400778516693,-0.32784895971779016,-0.3262146235375914,2
70,-1.2632034910037893,-0.42625694120422064,-0.4312048285415272,-0.42773046169620765,2
71,-1.2380246160994686,-0.49350033827509893,-0.49575175791006382,-0.4889264409103779,2
72,-1.2229509502544087,-0.39087935974749244,-0.39398721641967821,-0.39196019076826466,2
73,-1.2237625084949193,-0.34031778540379176,-0.33358970579697805,-0.33778213338966184,2
74,-1.2117779998234159,-0.42471984241689414,-0.422060773711811,-0.42629434020147922,2
75,-1.1853163393131267,-0.46840561111460988,-0.45906334159942336,-0.45436228764402325,2
76,-1.1626581568240326,-0.38927494276510055,-0.38323500470784422,-0.38252068386020588,2
77,-1.1729914997665707,-0.32050005675648452,-0.31658812164323985,-0.31793074564482193,2
78,-1.1678996262898187,-0.40841013971243917,-0.40757988197329931,-0.41584506036743951,2
79,-1.1486858914482372,-0.46630752736840508,-0.46726494169822402,-0.46871976269158172,2
80,-1.1221082940464464,-0.37387403569402844,-0.37044080774569327,-0.37133838367989852,2
81,-1.1330475007445733,-0.29209177843888767,-0.29825139328737132,-0.29061077814744896,2
82,-1.1314673931103993,-0.38269458919745813,-0.38620635504003625,-0.38373054142152008,2
83,-1.1260277089591428,-0.45567873234752432,-0.45156858254880933,-0.44465724785542876,2
84,-1.1212873860566213,-0.38088634768000712,-0.38649619726879003,-0.37902013771680532,2
85,-1.1188508413852265,-0.28735332548622899,-0.28786569174867116,-0.28511312555044166,2
86,-1.1285745806724503,-0.39742605421760219,-0.39636392269545928,-0.39772898609539642,2
87,-1.1000933743101993,-0.42733403232526701,-0.43181817209656748,-0.43202760648121541,2
88,-1.0827009706351092,-0.34665130558952767,-0.34792287149631851,-0.35268002394760645,2
89,-1.0994968603039252,-0.2837144030529718,-0.28440628450225502,-0.29394676870291186,2
90,-1.1019502345240864,-0.37107846064895156,-0.36975453614599879,-0.37105602125059645,2
91,-1.0992930357688662,-0.44165784827529281,-0.44133247699914335,-0.43872202699049639,2
92,-1.0803597934067237,-0.34671862378459306,-0.3458135680509361,-0.35035006641839855,2
93,-1.0973725972596395,-0.27973888964438759,-0.28002686192327847,-0.28634729245997392,2
94,-1.0905005315133804,-0.37807207313630098,-0.37508763315506843,-0.37612358537913038,2
95,-1.0823980387573149,-0.42782769908907992,-0.4310402729535896,-0.4329064829167914,2
96,-1.0775903976597279,-0.34791165179714095,-0.35089983167809929,-0.34900370251709067,2
97,-1.0781850417161389,-0.26863512735832323,-0.2712567970661478,-0.27201225681077057,2
98,-1.0851188158078746,-0.36521803777853634,-0.36495250489800057,-0.37111211974648428,2
99,-1.0696935993885843,-0.42826900725673084,-0.42114823817870234,-0.43453333929753846,2
100,-1.0688390323012265,-0.3445083430466126,-0.3447589163282449,-0.35018925073018681,2
101,-1.0822690122167729,-0.27250966347430933,-0.27509019428514947,-0.269390587102946,2
102,-1.0957887497257397,-0.37931371984528495,-0.38549951399184962,-0.38203262694598172,2
103,-1.0798661266429108,-0.44427203818366562,-0.44330714405439497,-0.4491713068245361,2
104,-1.0678853578711334,-0.35063803869728943,-0.35266132444897713,-0.34262343358478153,2
105,-1.0869438868740919,-0.26823495808765668,-0.26813772069478448,-0.26057938334883091,2
106,-1.089550596983013,-0.38668506220494575,-0.38301622057388168,-0.38232807902432431,2
107,-1.0802176772171412,-0.43408829123016168,-0.4349297686684791,-0.42493301670126787,2
108,-1.0675599865949839,-0.34370052470582785,-0.34730204814182652,-0.34637081311008855,2
109,-1.0814312746781813,-0.2787852152142945,-0.2770012830450615,-0.26949904419499582,2
110,-1.0935111507926938,-0.37555138072107452,-0.37591789089420835,-0.37464632498741751,2
111,-1.0624718530179578,-0.42370258969146152,-0.42737891112197723,-0.43706151151221662,2
112,-1.0407748247584083,-0.32452605881136776,-0.32062160349757479,-0.32257757105419715,2
113,-1.0475814422594649,-0.24940082306824943,-0.25009644441725848,-0.24757949190175788,2
114,-1.0585692676540279,-0.35777563732408429,-0.35046413336003718,-0.35789531411531167,2
115,-1.0412217427756481,-0.40471511878329414,-0.40183539599438556,-0.41493626473405665,2
116,-1.0414461367591994,-0.34590332564435661,-0.34059266803364213,-0.33199463856390077,2
117,-1.0690952154324476,-0.25944619373189676,-0.26244933321175856,-0.27083792829685199,2
118,-1.0658620721194456,-0.35507168982229087,-0.35825808438871959,-0.35644423302167977,2
119,-1.0537803260550702,-0.43451463979890914,-0.42909552509614485,-0.42497041569852645,2
120,-1.0384149480313936,-0.34438118645593352,-0.33796725842609171,-0.34064502662980406,2
121,-1.0652786477622123,-0.27635428039248855,-0.2779811367732356,-0.27365407279042103,2
122,-1.0614246810947183,-0.36258140847180836,-0.36646342438724616,-0.36338174701314135,2
123,-1.0562617495231752,-0.42485821870675078,-0.42936853777613226,-0.43722606710015427,2
124,-1.0565721612004211,-0.34326295643790278,-0.34886906612695989,-0.34589958574463076,2
125,-1.0770032334027686,-0.28093565755666128,-0.28041955139449326,-0.26588256116009373,2
126,-1.0857583386609959,-0.36886444001124524,-0.37256320084011613,-0.37200221588123783,2
127,-1.0709614253956494,-0.43886414318007888,-0.4344510615035696,-0.43374422045538297,2
128,-1.0532399105446841,-0.34998729614499063,-0.34608658073092352,-0.34708887385745274,2
129,-1.08306561085838,-0.26924847091336351,-0.27447311083038334,-0.26881838244489015,2
130,-1.0768218482660645,-0.3565003315175676,-0.35895370573772872,-0.36292921914631288,2
131,-1.0584234115647195,-0.42115197807842819,-0.42534440567111198,-0.43565530921529505,2
132,-1.0374444440525341,-0.3325219644252464,-0.32812010244791467,-0.32163137642355571,2
133,-1.0516224039132516,-0.26082247683101151,-0.26462221495248051,-0.2615405375783757,2
134,-1.065052383828798,-0.37235376645546825,-0.36959372045778704,-0.36905891479698971,2
135,-1.0561308530327702,-0.41254646880923512,-0.40932641514527374,-0.42929373978161517,2
136,-1.0469699686542877,-0.34592950494243763,-0.34526006289150951,-0.33599633127056594,2
137,-1.0753782469718844,-0.27383732787698795,-0.2779811367732356,-0.26932326890788061,2
